frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
263,4.38772,driven,644.406,479.830,805.326,474.730,22.421,91.815,0,-201.59,-1089.46
264,4.4044,driven,636.418,482.880,789.698,532.137,19.377,72.185,0,-104.86,-1272.50
265,4.42108,driven,635.234,483.291,757.669,587.840,18.931,49.506,0,-30.39,-1395.63
266,4.43777,driven,633.948,483.726,704.274,628.554,18.448,25.901,0,4.29,-1453.51
267,4.45445,driven,633.237,483.961,639.328,644.846,18.182,2.168,0,-61.07,-1341.05
268,4.47113,driven,629.672,485.087,575.788,636.802,16.851,-19.553,0,-179.69,-1118.21
269,4.48782,driven,616.293,488.520,524.735,620.952,11.934,-34.658,0,-333.76,-868.34
270,4.5045,driven,598.500,491.252,479.340,599.520,5.525,-47.742,0,-445.67,-683.04
271,4.52118,driven,575.794,491.839,438.946,576.654,-2.565,-58.210,0,-490.94,-554.28
272,4.53787,driven,552.758,489.134,405.239,553.624,-10.827,-66.387,0,-507.03,-417.01
273,4.55455,driven,530.094,483.059,376.930,532.676,-19.184,-72.051,0,-494.15,-312.90
274,4.57123,driven,509.337,474.160,352.666,511.240,-27.228,-76.685,0,-468.72,-202.62
275,4.58792,driven,491.223,463.280,332.859,492.293,-34.753,-79.618,0,-425.77,-119.36
276,4.6046,driven,476.682,451.903,317.981,479.014,-41.327,-80.306,0,-375.91,-52.11
277,4.62128,driven,465.363,440.921,305.994,463.781,-46.942,-81.837,0,-286.16,-75.29
278,4.63797,driven,457.552,431.915,297.776,451.729,-51.185,-82.931,0,-160.82,-163.45
279,4.65465,driven,455.345,429.108,294.570,437.626,-52.456,-86.967,0,-53.55,-259.64
280,4.67133,driven,455.345,429.108,294.408,424.610,-52.456,-91.601,0,11.08,-261.25
281,4.68802,driven,455.345,429.108,295.321,411.409,-52.456,-96.311,0,42.48,-203.73
282,4.7047,driven,457.457,431.796,297.884,410.406,-51.240,-97.635,0,93.11,-161.63
283,4.72138,driven,461.073,436.142,303.215,404.493,-49.227,-101.337,0,149.03,-150.55
284,4.73807,driven,466.675,442.308,310.241,404.240,-46.262,-103.677,0,193.69,-170.04
285,4.75475,driven,473.467,448.998,318.792,404.314,-42.870,-106.113,0,229.51,-158.26
286,4.77143,driven,482.527,456.802,329.951,405.404,-38.613,-108.617,0,255.86,-82.26
287,4.78812,driven,492.393,464.084,340.969,409.390,-34.248,-109.860,0,286.32,45.82
288,4.8048,driven,504.190,471.392,349.722,425.998,-29.308,-106.377,0,310.82,163.45
289,4.82148,driven,518.160,478.366,361.754,440.179,-23.749,-103.721,0,332.54,245.07
290,4.83817,driven,532.706,483.943,373.796,458.084,-18.203,-99.242,0,346.82,319.81
291,4.85485,driven,548.374,488.233,387.541,480.910,-12.419,-92.607,0,350.67,452.62
292,4.87153,driven,565.073,490.999,404.929,507.585,-6.393,-84.087,0,349.22,564.23
293,4.88822,driven,580.599,491.982,426.008,536.957,-0.855,-73.779,0,332.76,673.22
