frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
235,3.92058,driven,454.761,428.343,560.888,549.413,-52.799,41.237,0,-62.48,-608.29
236,3.93727,driven,454.761,428.343,534.396,568.269,-52.799,29.645,0,18.36,-638.07
237,3.95395,driven,454.761,428.343,511.489,579.018,-52.799,20.631,0,118.67,-762.96
238,3.97063,driven,461.211,436.301,474.736,596.732,-49.153,4.819,0,261.02,-908.01
239,3.98732,driven,472.265,447.871,440.473,605.701,-43.456,-11.389,0,407.38,-1075.07
240,4.004,driven,487.623,460.708,409.884,601.696,-36.328,-28.872,0,468.85,-1072.78
241,4.02068,driven,507.720,473.316,388.254,581.246,-27.877,-47.904,0,460.52,-1011.90
242,4.03737,driven,525.501,481.383,382.702,555.741,-20.924,-62.493,0,384.84,-858.60
243,4.05405,driven,540.417,486.266,384.430,526.129,-15.337,-75.665,0,294.60,-696.09
244,4.07073,driven,552.566,489.097,391.914,499.674,-10.896,-86.233,0,266.94,-594.33
245,4.08742,driven,564.850,490.974,404.518,476.321,-6.473,-95.222,0,296.82,-482.37
246,4.1041,driven,580.209,491.976,423.066,456.945,-0.993,-102.567,0,340.20,-383.18
247,4.12078,driven,597.558,491.340,444.397,441.715,5.188,-107.953,0,360.46,-275.46
248,4.13747,driven,613.668,489.052,464.103,429.458,10.981,-111.725,0,359.62,-174.36
249,4.15415,driven,630.154,484.940,482.678,420.349,17.031,-113.652,0,369.58,-60.30
250,4.17083,driven,646.895,478.778,499.671,413.617,23.382,-113.874,0,400.94,76.39
251,4.18752,driven,664.161,470.046,514.228,411.385,30.272,-111.368,0,416.37,188.64
252,4.2042,driven,680.965,458.765,527.092,411.393,37.480,-107.112,0,423.68,272.40
253,4.22088,driven,695.232,446.434,538.036,411.646,44.194,-102.478,0,421.75,346.22
254,4.23757,driven,708.685,431.619,548.541,415.045,51.320,-95.909,0,406.52,450.71
255,4.25425,driven,719.342,416.627,558.489,423.515,57.870,-87.548,0,368.93,542.13
256,4.27093,driven,726.881,403.244,569.431,436.866,63.338,-77.946,0,287.45,537.16
257,4.28762,driven,731.642,392.858,581.039,449.775,67.405,-69.297,0,171.92,481.66
258,4.3043,driven,733.670,387.741,591.143,462.620,69.364,-62.284,0,72.90,455.14
259,4.32098,driven,733.670,387.741,602.451,481.028,69.364,-54.590,0,-2.68,452.14
260,4.33767,driven,733.670,387.741,617.326,499.029,69.364,-46.273,0,-70.06,467.98
261,4.35435,driven,731.700,392.719,629.776,517.348,67.459,-39.277,0,-152.78,479.78
262,4.37103,driven,727.725,401.539,645.532,539.978,64.015,-30.698,0,-231.43,467.32
263,4.38772,driven,721.690,412.768,660.999,561.891,59.478,-22.146,0,-297.03,517.76
264,4.4044,driven,713.819,424.847,674.644,581.009,54.345,-14.083,0,-384.17,661.31
265,4.42108,driven,700.367,441.209,698.456,602.198,46.801,-0.680,0,-498.07,907.15
266,4.43777,driven,681.476,458.371,726.264,613.016,37.709,16.152,0,-595.27,1006.13
267,4.45445,driven,656.906,474.035,746.105,608.067,27.325,33.644,0,-604.98,912.96
268,4.47113,driven,631.140,484.634,746.163,597.288,17.398,45.596,0,-547.21,761.55
269,4.48782,driven,609.144,489.863,745.474,575.508,9.345,57.862,0,-455.83,616.67
270,4.5045,driven,589.503,491.869,738.138,553.746,2.315,67.398,0,-390.98,488.80
